Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
30/07/2022,6,2,BOUKEPHALOS,4y d  g,VICTORY GALLOP (CAN),SUZİ GOLD,HULUSİ ÇİL,İzmir,2000,Çim,3 ve Yukarı İngilizler,ŞARTLI 5/Y1,62,E.KADİRLER,A.COŞKAN,2,82,2:04:91,"3,25",%19.36(4)  %18.91(4)
30/07/2022,6,3,BRAVE RUNNER,4y d  a,SMART ROBIN (JPN),SAKARYA GÜZELİ,YAVUZ AYDOĞAN,İzmir,2000,Çim,3 ve Yukarı İngilizler,ŞARTLI 5/Y1,56,M.BAĞ,M.ZELYURT,3,66,2:06:39,"13,95",%8.36(5)  %7.89(5)
30/07/2022,6,4,EL PATRON,6y d  a,TOROK (IRE),SHARARA,CAN ŞEN,İzmir,2000,Çim,3 ve Yukarı İngilizler,ŞARTLI 5/Y1,"57,5",C.ALTUN,B.GÜL,5,85,2:06:71,"3,25",%21.52(3)  %20.68(3)
30/07/2022,6,5,YAHYAHAN,6y a  a,BUENOS AIRES,TULAROSA (GB),TALAT ÜSTÜNER,İzmir,2000,Çim,3 ve Yukarı İngilizler,ŞARTLI 5/Y1,"60,5",A.YILDIZ,MEH.KAYA,4,77,2:06:97,"2,85",%22.51(2)  %23.46(2)
30/07/2022,7,1,KEEP YOUR DISTANCE,3y d  d,LION HEART (USA),QUEENS DREAM,OZAN KAYNARCA,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,60,M.ÇİÇEK,ALİ GÜMÜŞ,3,79,1:18:25,"1,65",%45.85(1)
30/07/2022,7,2,HAYLAYF,3y d  d,TRIPLE BONUS,WANGO BELLA,V.GARO KUYUMCİYAN,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,54,A.OLUK,Ş.ÇELİK,1,42,1:18:87,"12,05",%5.98(5)
30/07/2022,7,3,AYURNAMAT,3y k  d,NATIVE KHAN (FR),AWESOME SIX (USA),GÜLNUR GÜLERCE,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,61,M.M.BİLGİN,Y.SAZAK,6,71,1:18:93,"3,10",%20.56(2)
30/07/2022,7,4,ZEYDER,3y a  d,BOSPORUS (IRE),MÜGİDE,SALİH PALAZ,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,56,N.AVCİ,Y.TALUK,4,48,1:19:05,"5,70",%8(4)
30/07/2022,7,5,TANGÜL HANIM,3y d  d,DEĞİRMENDERELİ,SAHRA,ZEKİ UYGUR,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,58,C.PASO AP,MEH.KAYA,5,58,1:19:16,"11,65",%5.07(7)
30/07/2022,7,6,LADY LOPEZ,3y d  d,PAPA CLEM (USA),LADY DÖKER,SÜLEYMAN KILIÇASLAN,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,58,E.AKTUĞ AP,A.ÖKSÜZLER,2,58,1:20:87,"6,45",%9.42(3)
30/07/2022,7,7,MORNING STAR,3y d  d,SCARFACE,HOŞSEDA,EBUL KASIM AVCI,İzmir,1300,Çim,3 Yaşlı İngilizler,KV-6/Dişi,54 +0.30,MER.ÇELİK,Z.TURĞUL,7,38,1:26:20,"8,15",%5.12(6)
30/07/2022,8,1,ODAİJİNİ,2y d  d,KULOĞLU,İPEK AY,MUHAMMET ALİ TOMEY,İzmir,1200,Çim,2 Yaşlı İngilizler,ŞARTLI 5,55 +1.50,M.GÖNÜLTAŞ,C.ŞAMLI,5,42,1:12:51,"12,15",%7.34(5)
30/07/2022,8,2,LADY NORTH,2y d  d,TOROK (IRE),TRALLES GIRL,BAHADIR BERBEROĞLU,İzmir,1200,Çim,2 Yaşlı İngilizler,ŞARTLI 5,53,E.AKTUĞ AP,Ş.ÖZDENİZ,3,48,1:12:67,"1,90",%34.57(1)
30/07/2022,8,3,VENGATIVO,2y d  e,LILBOURNE LAD (IRE),NICELY DONE,ZEKİ SÖKMEN,İzmir,1200,Çim,2 Yaşlı İngilizler,ŞARTLI 5,59,D.PALAUR,HAL.KAYA,2,54,1:12:75,"3,50",%20.22(3)
30/07/2022,8,4,PERFECT TIME,2y d  e,PERFECT STORM,ITS TIME TO SEA,GÜNSEN SOYUPAK,İzmir,1200,Çim,2 Yaşlı İngilizler,ŞARTLI 5,55 +2.00,M.KAYA,B.GÜL,4,42,1:13:17,"4,35",%16.63(4)
30/07/2022,8,5,TORUN YUSUF,2y d  e,FAST 'N' FAMOUS (AUS),LINDORA,MEHMET ATEŞ,İzmir,1200,Çim,2 Yaşlı İngilizler,ŞARTLI 5,54 +0.40,A.KÜRÜNDÜK,M.ASLAN,1,46,1:13:22,"2,35",%21.24(2)
30/07/2022,9,1,TAŞYÜREK,3y a  e,ONURKAAN,AYÜSTÜN,R.HAKAN DİLAVER,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,G.ÖZÇELİK,MEH.DAŞ,4,0,1:39:37,"2,10",%33.61(1)
30/07/2022,9,2,MİRİ MİRAN,3y a  e,PALA DAYI,PARLAKYILDIZ,MUSTAFA AMAÇ,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,54 +1.20,MUH.OK AP,FAH.CEYLAN,5,30,1:39:75,"7,80",%12.5(2)
30/07/2022,9,3,HÜRGÖKÇE,3y a  e,JOKER,TATLICAN,TUNCER GÖKÇE,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,GÖKH.GÖKÇE,Ö.GÖKÇE,7,0,1:40:30,"3,50",%11.44(4)
30/07/2022,9,4,ÖZGÜNKAYA,3y a  e,ÖZGÜNKAN,NAMOOS (GB),CAVİDAN KAYA ÖZASLAN,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,53,S.AKŞIN AP,F.KEMAHLIOĞLU,1,0,1:40:81,"6,35",%2.7(5)
30/07/2022,9,5,TAŞKALP,3y k  e,UFUKBİR,ARZUHANIM,BERK PELENK,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,İ.SOYAD,M.ZELYURT,8,0,1:40:98,"15,20",%3.55(9)
30/07/2022,9,6,GÜZ SANCISI,3y k  d,KAFKAS ŞAHI,SANİYE,SEVİM KARACA,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55 +0.10,H.KAPLAN,MEH.KAYA,9,30,1:41:30,"9,95",%6(6)
30/07/2022,9,7,OLGUNRÜZGAR,3y a  e,JOKER,ATEŞDİKENİ,BÜLENT AKBÖRÜ,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,N.AVCİ,Y.AÇIL,6,0,1:43:09,"16,95",%5.18(7)
30/07/2022,9,8,KILAVUZ CAN,3y k  d,LODOS RÜZGARI,EZBAHAR,BURAK SÖKMEZ,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,51,G.KAYIP AP,Ü.AYBOĞA,2,11,1:43:81,"60,10",%0.92(10)
30/07/2022,9,9,MONDİŞ,3y a  d,ALMAATA,K.I.M.MONDIALE (AUT),CAVİDAN KAYA ÖZASLAN,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55 +2.00,M.BAYDAN,F.KEMAHLIOĞLU,12,35,1:44:17,"6,35",%5.57(5)
30/07/2022,9,10,ALBUHAR,3y a  d,ALMAATA,BUHARALI,CAVİDAN KAYA ÖZASLAN,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,52 +0.40,C.PASO AP,F.KEMAHLIOĞLU,3,21,1:46:13,"6,35",%1.99(5)
30/07/2022,9,11,HIZLI PINAR,3y k  d,DEMİRDÖVEN,HAZAL TAY,ZEHRA BAYDAN,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,54 +1.80,K.GÖKÇE AP,E.C.BAYDAN,10,31,1:49:19,"5,95",%11.73(3)
30/07/2022,9,12,CANAGEL,3y a  e,GELİBOLU,ÜRNİHFATCAN,MUHARREM CAN,İzmir,1400,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,D.PALAUR,D.TEKELİ,11,0,0:00.00,"10,95",%4.83(8)
30/12/2022,1,1,SUN DAWNING,2y d  d,ROCKMASTER (IRE),CARIGRAD,MUSTAFA KOCATÜRK,İzmir,1200,Kum,2 Yaşlı İngilizler,Handikap 14/Dişi /H2,"59,5",M.ÇİÇEK,H.E.UYSAL,3,49,1:15:23,"2,70",%17.04(2)
30/12/2022,1,2,KIMONO,2y d  d,KULOĞLU,RAIN GODDESS,MURAT ÇELİK,İzmir,1200,Kum,2 Yaşlı İngilizler,Handikap 14/Dişi /H2,58,A.YILDIZ AP,R.YILDIZ,2,48,1:15:32,"1,55",%45.97(1)
30/12/2022,1,3,KITTEN GIRL,2y d  d,WIN RIVER WIN (USA),LADY KITTENS,HAKAN S. ÖZCAN,İzmir,1200,Kum,2 Yaşlı İngilizler,Handikap 14/Dişi /H2,"55,5 +0.40",M.M.BİLGİN,Ş.ÇELİK,1,41,1:15:93,"7,50",%11.76(4)
30/12/2022,1,4,LADY ZEPHYRUS,2y d  d,POWERSCOURT (GB),İZEM,SACİT ÖZER,İzmir,1200,Kum,2 Yaşlı İngilizler,Handikap 14/Dişi /H2,56,N.AVCİ,V.AKBULUT,4,42,1:16:10,"5,80",%15.29(3)
30/12/2022,1,5,EURUS,2y d  d,YILDIRIMBEY,GÜLER YÜZLÜM,İLKER İYİKOL,İzmir,1200,Kum,2 Yaşlı İngilizler,Handikap 14/Dişi /H2,53 +2.00,B.M.MIRIK,Ö.GÖKÇE,6,36,1:16:18,"12,25",%6.19(5)
30/12/2022,1,6,REVENANT,2y k  d,GRAYSTORM,ZERAFET,HÜSEYİN KOLSUZOĞLU,İzmir,1200,Kum,2 Yaşlı İngilizler,Handikap 14/Dişi /H2,"54,5",E.AKTUĞ,S.ŞAHYAZICI,5,39,1:19:40,"25,20",%3.75(6)
30/12/2022,2,1,ESERALP,8y d  a,TIGRES LIGHT (US),ZAFİRE.16,BİHTERCAN ATAÇ,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,"59,5",G.ÖZÇELİK,Z.B.DURGUN,2,50,2:15:95,"4,80",%16.34(4)
30/12/2022,2,2,NEHİRİNOĞLU,8y a  a,UÇANBEY,CUNDA,FİKRET KANMAN,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,"55,5",E.AKTUĞ,M.AKKUŞ,3,55,2:17:08,"5,05",%17.69(2)
30/12/2022,2,3,GÜNDÜZBABA,5y k  a,TURBO,AYBÖKE,HASAN AKMEŞE,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,"56,5",A.YILDIZ AP,R.AYDOĞAN,1,31,2:17:83,"2,20",%21.85(1)
30/12/2022,2,4,ÜNALAMCA,9y a  a,HÜRBATUR,NEAME.56,SUNGUR SOYDAM,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,"52,5",İ.S.SÖĞÜT AP,MEH.KAYA,4,69,2:18:39,"9,75",%7.39(6)
30/12/2022,2,5,FARANELLİ,5y a  a,KIZGINLAV,FATİNE HANIM,İBRAHİM GÜLTEKİN,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,"52,5 +2.00",ALP.OLUK AP,S.YUDUM,6,29,2:18:40,"22,35",%5.01(8)
30/12/2022,2,6,ŞEF COZIF,4y k  a,ATACAN,KIZÇEM,ELİF KAYA,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,58,M.BAYDAN,C.T.KÖSE,8,39,2:21:45,"4,15",%16.42(3)
30/12/2022,2,7,ANDREAKIZI,4y a k,DEVİREN,GÜZELİNCİ,HASAN AKBULUT,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,56 +0.10,M.M.BİLGİN,M.Y.AKKEYİK,5,31,2:25:14,"7,15",%10.26(5)
30/12/2022,2,8,YILDIZKÜMESİ,5y a k,AYABAKAN,RÜKÜŞKIZ,H.TARIK DİKENCİK,İzmir,1900,Kum,4 ve Yukarı Araplar,SATIŞ 1/DHÖW,"57,5",Z.KARABULUT AP,M.ÖZGÜL,7,21,2:28:05,"18,65",%5.04(7)
30/12/2022,3,1,BIRD ROSE,3y a  d,WIENER WALZER (GER),SASUNSI,SEHİBE KEÇELİ,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,56 +0.20,M.M.BİLGİN,G.ER,6,45,1:43:13,"1,65",%50.87(1)
30/12/2022,3,2,RAIN FALL,3y d  d,SCARFACE,ADAMANT,AYHAN AKTAŞ,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,56 +1.00,H.ŞİMŞEK,R.YILDIZ,4,40,1:43:29,"10,40",%3.77(4)
30/12/2022,3,3,ATRIO,3y a  d,LION HEART (USA),LADY DIAMOND,Ö.FUAT ATLIER,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,58,E.AKTUĞ,Ş.ÖZDENİZ,7,51,1:43:35,"2,75",%26.61(2)
30/12/2022,3,4,DAISY FLOWER,3y d  d,BUSHRANGER (IRE),DASHING DAISY (CAN),MELİS KURTEL EMİN,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,55 +0.80,B.M.MIRIK,A.A.ZÜMBÜLLER,3,0,1:44:51,"20,00",%2.05(5)
30/12/2022,3,5,MERRY LEGS,3y d  d,LION HEART (USA),GÜLER YÜZLÜM,İLKER İYİKOL,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,56,A.C.DAĞDEVİREN,Ö.GÖKÇE,2,27,1:44:73,"27,30",%1.57(6)
30/12/2022,3,6,FINE LADY,3y d  d,FAVORITAS,KITTY HAWK,SELİN DİKENCİK,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,53 +2.00,Z.KARABULUT AP,M.ÖZGÜL,1,14,1:48:49,"38,00",%0.82(7)
30/12/2022,3,7,DADAŞ GIRL,3y a  d,GENERAL QUARTERS (USA),AKOYA PEARL (IRE),AHMET BAGUÇ,İzmir,1600,Kum,3 Yaşlı İngilizler,ŞARTLI 3/Dişi,56,GÖKH.GÖKÇE,M.TEZEL,5,39,1:50:26,"3,80",%14.32(3)
30/12/2022,4,1,DEMBE,5y d  a,JUSTENUFFHUMOR (USA),I WANT LUCK,YALÇIN TÜRE,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,58,A.YILDIZ AP,MEH.KAYA,6,78,2:09:54,"1,90",%30.32(1)  %35.56(1)
30/12/2022,4,2,ZLATIBOR,5y d  a,VICTORY GALLOP (CAN),GOLD BIHAR,SADULLAH TAŞ,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,62,M.ÇİÇEK,MEH.KAYA,1,73,2:09:90,"4,10",%21.05(2)  %19.56(2)
30/12/2022,4,3,LION SONG,3y k  e,LION HEART (USA),BESTOWAL (USA),İLKNUR KORKUT,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,55 +0.60,M.KAYİŞ AP,B.GÜL,4,64,2:09:97,"4,15",%15.59(3)  %15.18(3)
30/12/2022,4,4,SPEEDY KING,4y d  a,BOSPORUS (IRE),LADY DÖKER,SÜLEYMAN KILIÇASLAN,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,57,H.ŞİMŞEK,R.YILDIZ,7,56,2:10:05,"11,40",%8.62(5)  %8.11(5)
30/12/2022,4,5,BAŞDANER,4y d  a,TOCCET (USA),ABUHAYAT,ALİ GALİP MERCAN,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,60,N.AVCİ,FAH.CEYLAN,2,69,2:10:39,"6,30",%12.07(4)  %11.3(4)
30/12/2022,4,6,ÇINAR BEY,7y d  a,SRI PEKAN (USA),FOR SALE,ŞEVKİ EREN,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,60,K.GÖKÇE AP,Ö.GÖKÇE,3,75,2:10:65,"7,10",%6.51(6)  %6.39(6)
30/12/2022,4,7,FERMUZ,3y a  e,SON OF SUN,SEVİMABLA,MAHMUT AKİBÜN YÜZÜCÜ,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,56 +1.50,M.BAYDAN,A.ÖMEROĞLU,5,47,2:17:33,"21,80",%2.62(7)  %2.76(7)
30/12/2022,4,8,PERFECT RUNNER,6y d  a,PERFECT STORM,RAPUNZEL,TALAT ÜSTÜNER,İzmir,2000,Kum,3 ve Yukarı İngilizler,ŞARTLI 5,62,Ö.YILDIRIM,MEH.KAYA,8,83,0:00.00,0,%3.22(8)  %1.14(8)
30/12/2022,5,1,ESENİN OĞLU,3y a  e,UÇANOĞLU,AÇIK ARA,MÜCAHİT YILDIZHAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,M.ÇİÇEK,V.AKBULUT,7,36,1:23:77,"1,95",%37.99(1)  %33.08(1)
30/12/2022,5,2,CANGELDİ,3y a  e,GELİBOLU,ÜRKİYECAN,MUHARREM CAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,N.AVCİ,D.TEKELİ,3,0,1:23:84,"5,20",%13.4(2)  %14.22(2)
30/12/2022,5,3,DEVİRENAĞA,3y k  e,DEVİREN,AYPERİ,ŞAHNUR KARACA,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,53 +0.10,O.KIZILDAŞ AP,M.Y.AKKEYİK,11,31,1:24:47,"10,20",%10.13(4)  %10.63(4)
30/12/2022,5,4,BERKİTHAN,3y a  e,KARAÜZÜM,EMİRGÜLÜ,KAAN TURAN YURDABAK,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,M.M.BİLGİN,K.TURAN YURDABAK,8,35,1:25:43,"4,35",%12.67(3)  %12.78(3)
30/12/2022,5,5,KOCA KARYALI,3y a  e,ÖZHABER,SEVEN SISTERS,ÜMİT YAĞMUR,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57 +0.10,H.ŞİMŞEK,H.DURMUŞ,1,30,1:25:99,"23,25",%2.25(9)  %2.64(9)
30/12/2022,5,6,MİNELİ KIZ,3y a  d,KIBRISLI,MİNEKAYA,ALİ KAYA,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,51,M.UYAR AP,F.KEMAHLIOĞLU,4,17,1:26:03,"62,40",%0.68(10)  %0.89(10)
30/12/2022,5,7,YELKENCİ,3y d  e,SONALP,YANGIN,İ.HALİL ALTIN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,53 +0.30,E.ÇİZİK AP,S.ŞAHYAZICI,9,33,1:27:67,"8,15",%9.56(5)  %9.79(5)
30/12/2022,5,8,KERKÜK,3y k  e,BERKAY EFE,KORKUT ŞIVGA,ESRA KILIÇASLAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57 +0.70,M.BAYDAN,B.ÖZGÜR,10,32,1:29:00,"10,05",%6.22(6)  %7.08(6)
30/12/2022,5,9,SEPYA RENK,3y k  d,ALPYÜREK,SEPYA,ŞEHABETTİN DOYAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55,E.AKTUĞ,Ü.BÖLEK,5,27,1:29:73,"10,55",%1.82(7)  %2.22(7)
30/12/2022,5,10,MERİÇEFE,3y d  e,GÜNTAY,HARMANLI GÜZELİ,ŞEHABETTİN DOYAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,B.M.MIRIK,Ü.BÖLEK,6,11,1:29:97,"10,55",%2.38(7)  %3.01(7)
30/12/2022,5,11,HARPUT KALESİ,3y k  e,OYMAKBEYİ,ZERNİŞAN,NECMETTİN POLAT,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55,A.YILDIZ AP,S.YUDUM,2,0,1:33:07,"27,95",%2.91(8)  %3.65(8)
30/12/2022,6,1,NURGÜLCAN,4y k k,YAKUPBEY,GÖKNUR,MEHMET ALTUNKILIÇ,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,50 +2.00,E.AKTUĞ,A.A.ZÜMBÜLLER,3,34,2:24:93,"10,80",%5.9(6)  %6.75(6)
30/12/2022,6,2,LAL ÇİÇEĞİ,4y k k,KURTEL,ADIGÜL,MARGARET LOGIE SMITH BAYDAN,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,"57,5",M.BAYDAN,B.ÖZGÜR,4,50,2:25:42,"3,05",%18.86(3)  %19.18(3)
30/12/2022,6,3,GÜLENKIZIM,4y k k,BALIKHAN,ALTINYAPRAK,İSMET ALTIN,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,"56,5",A.YILDIZ AP,R.YILDIZ,5,50,2:25:86,"5,65",%13.62(4)  %13.86(4)
30/12/2022,6,4,DEFNELİ,4y a k,ANKA,RUKİYEHANIM,SALİHA ULUIRMAKLI,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,"56,5",E.ÇİZİK AP,M.AKKUŞ,1,54,2:25:93,"4,55",%20.41(2)  %19.36(2)
30/12/2022,6,5,HADİGEL,4y k k,JOKER,AJLAN,FADIL BAYDAN,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,"60,5",M.KAYİŞ AP,R.YILDIZ,7,60,2:26:02,"6,20",%9.7(5)  %10.63(5)
30/12/2022,6,6,SEMBOL TAY,4y a k,ÖZGÜNHAN,LOY,ERHAN AK,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,58,K.GÖKÇE AP,Ü.AYBOĞA,6,55,2:28:20,"2,70",%26.5(1)  %24.8(1)
30/12/2022,6,7,ATAKUM KIZI,4y d k,SİLAH,ATAKUM,İSMAİL YAĞCI,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,50 +2.00,İ.S.SÖĞÜT AP,MEH.KAYA,2,26,2:28:71,"38,40",%1.67(8)  %1.74(8)
30/12/2022,6,8,SONEYLÜL,4y d k,BABA MEVLÜT,İDİLEYLÜL,GÜNSEN SOYUPAK,İzmir,2000,Kum,4 Yaşlı Araplar,Handikap 15/DHÖW/Dişi /H1,50 +2.00,A.C.DAĞDEVİREN,A.A.ZÜMBÜLLER,8,32,2:33:25,"15,85",%3.34(7)  %3.67(7)
30/12/2022,7,1,KILIÇALPER,3y a  e,SULTAN DE FAUST (FR),TERSLALE,RECEP YEDİKAPU,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,55,M.UYAR AP,MEH.KAYA,6,57,1:36:39,"2,00",%20.9(2)
30/12/2022,7,2,ANKA ATEŞİ,3y a  e,ANKA,ATEŞCEYLAN,SALİHA ULUIRMAKLI,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,59,M.ÇİÇEK,M.AKKUŞ,2,54,1:37:50,"5,45",%18.14(3)
30/12/2022,7,3,YALI EFESİ,3y k  e,YAKUPBEY,YALI GÜZELİ,MUZAFFER BUĞDAYCI,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,57,E.AKTUĞ,Ş.ÖZDENİZ,1,36,1:37:58,"36,45",%2.05(8)
30/12/2022,7,4,BÜYÜK TINAS,3y k  e,JOKER,TİGİN,YILDIRAY KURAK,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,57,M.KAYİŞ AP,FAH.CEYLAN,8,56,1:37:77,"7,25",%13.14(4)
30/12/2022,7,5,ALTINÜZÜM,3y a  e,KARAÜZÜM,ALTINYUMAK,HÜLYA TEMEL,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,57,Ö.YILDIRIM,C.AYDOĞAN,7,44,1:37:97,"2,95",%21.25(1)
30/12/2022,7,6,CANKO,3y k  e,YALNIZEFE,SEVDAMSIN CAN,MUHARREM CAN,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,60,N.AVCİ,D.TEKELİ,5,52,1:38:96,"10,50",%11.75(5)
30/12/2022,7,7,CEBEBEY,3y a  e,ARASLI,SEVİNÇKAN,TARKAN H. ONAR,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,55,A.YILDIZ AP,SEYİT GÖKÇE,3,56,1:39:47,"9,65",%9.76(6)
30/12/2022,7,8,DOĞAN KHAN,3y a  e,KAIZBERT (RU),MELOŞ,UMUT ALTUNKILIÇ,İzmir,1400,Kum,3 Yaşlı Araplar,ŞARTLI 5/DHÖW,57 +0.40,H.ŞİMŞEK,B.BOZBEY,4,44,1:40:11,"19,90",%3(7)
30/12/2022,8,1,HIZLI EMEL,3y k  e,HIZLITAY,EMEL HALA,CÜNEYT YILDIZHAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,T.ALICI,V.AKBULUT,5,34,1:25:82,"1,25",%69.17(1)
30/12/2022,8,2,BEDİZ ALİ,3y d  e,BABA MEVLÜT,SERHANKIZI,R.HAKAN DİLAVER,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,G.ÖZÇELİK,FAH.CEYLAN,8,20,1:26:08,"18,70",%2.48(6)
30/12/2022,8,3,İZMİR BEYİ,3y k  e,BABA MEVLÜT,KATRE,GÜNSEN SOYUPAK,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55,ALP.OLUK AP,A.A.ZÜMBÜLLER,1,0,1:26:27,"16,90",%3.43(4)
30/12/2022,8,4,TAŞKIRAN,3y k  d,DOST KARACA,UZUNYARİM,SEVİM KARACA,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55 +1.70,H.ŞİMŞEK,MEH.KAYA,2,28,1:26:40,"25,95",%0.92(10)
30/12/2022,8,5,ÇİFTÇİ KARDEŞ,3y a  e,BİTİRİMKARINCA,LALUŞ,İSMET ÇİFTÇİ,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,55,C.PASO AP,M.TAMER,10,0,1:26:42,"6,25",%10.15(2)
30/12/2022,8,6,BOĞAZLAYAN,3y a  e,KURTEL,TEKKIZ,H.TARIK DİKENCİK,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,A.KÜRÜNDÜK,M.ÖZGÜL,9,12,1:26:48,"31,20",%1.18(8)
30/12/2022,8,7,TEKİNBEYİM,3y k  e,UFUKBİR,ÖZGÜLAY,ERHAN TUNA,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,E.AKTUĞ,N.GÖNÜLTAŞ,7,14,1:26:93,"23,15",%1.57(7)
30/12/2022,8,8,SEYYAHTAY,3y d  e,DARBE,TUTKUKAYA,İBRAHİM ATAK,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57 +0.60,İ.KALE,Ü.AYBOĞA,11,34,1:27:14,"8,45",%6.6(3)
30/12/2022,8,9,OĞLUM ENVER,3y k  e,DOĞANGÜN,MÜRVETGÜLÜ,ADİLE ERDOĞAN,İzmir,1200,Kum,3 Yaşlı Araplar,Maiden/DHÖW,57,B.M.MIRIK,FAH.CEYLAN,4,16,1:27:47,"27,90",%0.74(11)
